date,state,fips,cases,deaths
1/5/2021,Alaska,2,48302,209
1/6/2021,Alaska,2,48636,211
1/7/2021,Alaska,2,48961,214
1/8/2021,Alaska,2,49366,214
1/9/2021,Alaska,2,49681,215
1/10/2021,Alaska,2,49935,215
1/11/2021,Alaska,2,50111,215
1/12/2021,Alaska,2,50243,216
1/13/2021,Alaska,2,50526,217
1/14/2021,Alaska,2,50861,219
1/15/2021,Alaska,2,51163,220
1/16/2021,Alaska,2,51347,220
1/17/2021,Alaska,2,51630,220
1/18/2021,Alaska,2,51785,220
1/19/2021,Alaska,2,51914,221
1/20/2021,Alaska,2,52081,244
1/21/2021,Alaska,2,52282,245
1/22/2021,Alaska,2,52572,245
1/23/2021,Alaska,2,52820,250
1/24/2021,Alaska,2,52982,250
1/25/2021,Alaska,2,53061,250
1/26/2021,Alaska,2,53143,251
1/27/2021,Alaska,2,53322,252
1/28/2021,Alaska,2,53524,253
1/29/2021,Alaska,2,53705,253
1/30/2021,Alaska,2,53851,253
1/31/2021,Alaska,2,53985,253
2/1/2021,Alaska,2,54091,253
2/2/2021,Alaska,2,54223,269
2/3/2021,Alaska,2,54447,269
2/4/2021,Alaska,2,54631,269
2/5/2021,Alaska,2,54880,269
2/6/2021,Alaska,2,54880,269
2/7/2021,Alaska,2,54880,269
2/8/2021,Alaska,2,55374,269
2/9/2021,Alaska,2,55500,269
2/10/2021,Alaska,2,55701,269
2/11/2021,Alaska,2,55850,269
2/12/2021,Alaska,2,56008,271
2/13/2021,Alaska,2,56008,271
2/14/2021,Alaska,2,56008,271
2/15/2021,Alaska,2,56008,271
2/16/2021,Alaska,2,56504,276
2/17/2021,Alaska,2,56559,277
2/18/2021,Alaska,2,56768,277
2/19/2021,Alaska,2,56979,278
2/20/2021,Alaska,2,56979,278
2/21/2021,Alaska,2,56979,278
2/22/2021,Alaska,2,57316,279
2/23/2021,Alaska,2,57371,279
2/24/2021,Alaska,2,57550,279
2/25/2021,Alaska,2,57735,279
2/26/2021,Alaska,2,57846,279
2/27/2021,Alaska,2,57846,279
2/28/2021,Alaska,2,57846,279
3/1/2021,Alaska,2,58229,289
3/2/2021,Alaska,2,58383,290
3/3/2021,Alaska,2,58574,291
3/4/2021,Alaska,2,58722,291
3/5/2021,Alaska,2,58870,292
3/6/2021,Alaska,2,58870,292
3/7/2021,Alaska,2,58870,292
3/8/2021,Alaska,2,59210,291
3/9/2021,Alaska,2,59299,291
3/10/2021,Alaska,2,59451,291
3/11/2021,Alaska,2,59689,291
3/12/2021,Alaska,2,59796,292
3/13/2021,Alaska,2,59796,292
3/14/2021,Alaska,2,59796,292
3/15/2021,Alaska,2,60174,292
3/16/2021,Alaska,2,60277,292
3/17/2021,Alaska,2,60451,293
3/18/2021,Alaska,2,60606,296
3/19/2021,Alaska,2,60683,296
3/20/2021,Alaska,2,60683,296
3/21/2021,Alaska,2,60683,296
3/22/2021,Alaska,2,61034,296
3/23/2021,Alaska,2,61212,298
3/24/2021,Alaska,2,61411,298
3/25/2021,Alaska,2,61558,299
3/26/2021,Alaska,2,61744,299
3/27/2021,Alaska,2,61744,299
3/28/2021,Alaska,2,61744,299
3/29/2021,Alaska,2,61744,299
3/30/2021,Alaska,2,62395,299
3/31/2021,Alaska,2,62559,299
4/1/2021,Alaska,2,62785,299
4/2/2021,Alaska,2,62987,299
4/3/2021,Alaska,2,62987,299
4/4/2021,Alaska,2,62987,299
4/5/2021,Alaska,2,63486,299
4/6/2021,Alaska,2,63566,299
4/7/2021,Alaska,2,63785,299
4/8/2021,Alaska,2,64013,299
4/9/2021,Alaska,2,64259,299
4/10/2021,Alaska,2,64259,299
4/11/2021,Alaska,2,64259,299
4/12/2021,Alaska,2,64655,300
4/13/2021,Alaska,2,64809,300
4/14/2021,Alaska,2,65008,300
4/15/2021,Alaska,2,65201,318
4/16/2021,Alaska,2,65390,318
4/17/2021,Alaska,2,65390,318
4/18/2021,Alaska,2,65390,318
4/19/2021,Alaska,2,65835,318
4/20/2021,Alaska,2,65944,318
4/21/2021,Alaska,2,66142,318
4/22/2021,Alaska,2,66370,318
4/23/2021,Alaska,2,66518,318
4/24/2021,Alaska,2,66518,318
4/25/2021,Alaska,2,66518,318
4/26/2021,Alaska,2,66967,330
4/27/2021,Alaska,2,67104,330
4/28/2021,Alaska,2,67290,330
4/29/2021,Alaska,2,67458,330
1/26/2020,Arizona,4,1,0
1/27/2020,Arizona,4,1,0
1/28/2020,Arizona,4,1,0
1/29/2020,Arizona,4,1,0
1/30/2020,Arizona,4,1,0
1/31/2020,Arizona,4,1,0
2/1/2020,Arizona,4,1,0
2/2/2020,Arizona,4,1,0
2/3/2020,Arizona,4,1,0
2/4/2020,Arizona,4,1,0
2/5/2020,Arizona,4,1,0
2/6/2020,Arizona,4,1,0
2/7/2020,Arizona,4,1,0
2/8/2020,Arizona,4,1,0
2/9/2020,Arizona,4,1,0
2/10/2020,Arizona,4,1,0
2/11/2020,Arizona,4,1,0
2/12/2020,Arizona,4,1,0
2/13/2020,Arizona,4,1,0
2/14/2020,Arizona,4,1,0
2/15/2020,Arizona,4,1,0
2/16/2020,Arizona,4,1,0
2/17/2020,Arizona,4,1,0
2/18/2020,Arizona,4,1,0
2/19/2020,Arizona,4,1,0
2/20/2020,Arizona,4,1,0
2/21/2020,Arizona,4,1,0
2/22/2020,Arizona,4,1,0
2/23/2020,Arizona,4,1,0
2/24/2020,Arizona,4,1,0
2/25/2020,Arizona,4,1,0
2/26/2020,Arizona,4,1,0
2/27/2020,Arizona,4,1,0
2/28/2020,Arizona,4,1,0
2/29/2020,Arizona,4,1,0
3/1/2020,Arizona,4,1,0
3/2/2020,Arizona,4,1,0
3/3/2020,Arizona,4,2,0
3/4/2020,Arizona,4,2,0
3/5/2020,Arizona,4,2,0
3/6/2020,Arizona,4,3,0
3/7/2020,Arizona,4,5,0
3/8/2020,Arizona,4,5,0
3/9/2020,Arizona,4,6,0
3/10/2020,Arizona,4,6,0
3/11/2020,Arizona,4,9,0
3/12/2020,Arizona,4,9,0
3/13/2020,Arizona,4,9,0
3/14/2020,Arizona,4,12,0
3/15/2020,Arizona,4,13,0
3/16/2020,Arizona,4,18,0
3/17/2020,Arizona,4,20,0
3/18/2020,Arizona,4,28,0
3/19/2020,Arizona,4,47,0
3/20/2020,Arizona,4,70,1
3/21/2020,Arizona,4,104,1
3/22/2020,Arizona,4,153,2
3/23/2020,Arizona,4,234,2
3/24/2020,Arizona,4,326,6
3/25/2020,Arizona,4,402,6
3/26/2020,Arizona,4,508,8
3/27/2020,Arizona,4,665,15
3/28/2020,Arizona,4,773,15
3/29/2020,Arizona,4,930,18
3/30/2020,Arizona,4,1169,20
3/31/2020,Arizona,4,1298,24
4/1/2020,Arizona,4,1413,29
4/2/2020,Arizona,4,1600,35
4/3/2020,Arizona,4,1769,41
4/4/2020,Arizona,4,2019,53
4/5/2020,Arizona,4,2269,64
4/6/2020,Arizona,4,2466,67
4/7/2020,Arizona,4,2577,77
4/8/2020,Arizona,4,2726,80
4/9/2020,Arizona,4,3018,89
4/10/2020,Arizona,4,3112,97
4/11/2020,Arizona,4,3393,112
4/12/2020,Arizona,4,3539,117
4/13/2020,Arizona,4,3702,122
4/14/2020,Arizona,4,3806,131
4/15/2020,Arizona,4,3962,142
4/16/2020,Arizona,4,4234,152
4/17/2020,Arizona,4,4507,174
4/18/2020,Arizona,4,4719,181
4/19/2020,Arizona,4,4929,188
4/20/2020,Arizona,4,5064,191
4/21/2020,Arizona,4,5251,213
4/22/2020,Arizona,4,5459,236
4/23/2020,Arizona,4,5769,257
4/24/2020,Arizona,4,6045,268
4/25/2020,Arizona,4,6280,275
4/26/2020,Arizona,4,6526,277
4/27/2020,Arizona,4,6716,277
4/28/2020,Arizona,4,6948,297
4/29/2020,Arizona,4,7202,308
4/30/2020,Arizona,4,7648,320
5/1/2020,Arizona,4,7962,330
5/2/2020,Arizona,4,8364,353
5/3/2020,Arizona,4,8640,362
5/4/2020,Arizona,4,8919,362
5/5/2020,Arizona,4,9305,395
5/6/2020,Arizona,4,9707,426
5/7/2020,Arizona,4,9945,450
5/8/2020,Arizona,4,10526,517
5/9/2020,Arizona,4,10960,532
5/10/2020,Arizona,4,11119,536
5/11/2020,Arizona,4,11380,542
5/12/2020,Arizona,4,11736,562
5/13/2020,Arizona,4,12176,594
5/14/2020,Arizona,4,12674,624
5/15/2020,Arizona,4,13169,651
5/16/2020,Arizona,4,13631,679
5/17/2020,Arizona,4,13937,680
5/18/2020,Arizona,4,14170,686
5/19/2020,Arizona,4,14566,704
5/20/2020,Arizona,4,14897,747
5/21/2020,Arizona,4,15315,763
5/22/2020,Arizona,4,15608,775
5/23/2020,Arizona,4,16040,799
5/24/2020,Arizona,4,16339,800
5/25/2020,Arizona,4,16561,806
5/26/2020,Arizona,4,16783,807
5/27/2020,Arizona,4,17262,831
5/28/2020,Arizona,4,17763,857
5/29/2020,Arizona,4,18465,885
5/30/2020,Arizona,4,19255,903
5/31/2020,Arizona,4,19936,906
6/1/2020,Arizona,4,20123,918
6/2/2020,Arizona,4,21250,943
6/3/2020,Arizona,4,22245,983
6/4/2020,Arizona,4,22818,1000
6/5/2020,Arizona,4,24369,1016
6/6/2020,Arizona,4,25517,1046
6/7/2020,Arizona,4,26924,1048
6/8/2020,Arizona,4,27761,1052
6/9/2020,Arizona,4,28396,1074
6/10/2020,Arizona,4,29981,1100
6/11/2020,Arizona,4,31525,1130
6/12/2020,Arizona,4,33167,1157
6/13/2020,Arizona,4,34773,1190
6/14/2020,Arizona,4,35953,1194
6/15/2020,Arizona,4,37005,1204
6/16/2020,Arizona,4,39298,1228
6/17/2020,Arizona,4,41159,1252
6/18/2020,Arizona,4,43731,1287
6/19/2020,Arizona,4,46914,1322
6/20/2020,Arizona,4,50198,1347
6/21/2020,Arizona,4,52666,1350
6/22/2020,Arizona,4,54767,1354
6/23/2020,Arizona,4,58397,1398
6/24/2020,Arizona,4,60207,1467
6/25/2020,Arizona,4,63297,1495
6/26/2020,Arizona,4,66676,1537
6/27/2020,Arizona,4,70152,1581
6/28/2020,Arizona,4,73961,1594
6/29/2020,Arizona,4,74602,1598
6/30/2020,Arizona,4,79399,1645
7/1/2020,Arizona,4,84152,1726
7/2/2020,Arizona,4,87495,1766
7/3/2020,Arizona,4,91894,1802
7/4/2020,Arizona,4,94616,1821
7/5/2020,Arizona,4,98126,1829
7/6/2020,Arizona,4,101542,1832
7/7/2020,Arizona,4,105159,1933
7/8/2020,Arizona,4,108710,1973
7/9/2020,Arizona,4,112783,2047
7/10/2020,Arizona,4,116947,2093
7/11/2020,Arizona,4,119991,2158
7/12/2020,Arizona,4,122479,2239
7/13/2020,Arizona,4,123917,2250
7/14/2020,Arizona,4,128126,2341
7/15/2020,Arizona,4,131411,2442
7/16/2020,Arizona,4,134730,2506
7/17/2020,Arizona,4,138575,2597
7/18/2020,Arizona,4,141333,2733
7/19/2020,Arizona,4,143644,2768
7/20/2020,Arizona,4,145320,2795
7/21/2020,Arizona,4,148730,2918
7/22/2020,Arizona,4,150659,2976
7/23/2020,Arizona,4,153029,3067
7/24/2020,Arizona,4,156392,3156
7/25/2020,Arizona,4,160055,3288
7/26/2020,Arizona,4,162041,3313
7/27/2020,Arizona,4,163918,3320
7/28/2020,Arizona,4,165994,3424
7/29/2020,Arizona,4,168361,3470
7/30/2020,Arizona,4,170905,3628
7/31/2020,Arizona,4,174108,3695
8/1/2020,Arizona,4,177019,3753
8/2/2020,Arizona,4,178473,3769
8/3/2020,Arizona,4,179506,3785
8/4/2020,Arizona,4,180537,3850
8/5/2020,Arizona,4,182230,3933
8/6/2020,Arizona,4,183744,4005
8/7/2020,Arizona,4,185104,4085
8/8/2020,Arizona,4,186226,4140
8/9/2020,Arizona,4,187086,4152
8/10/2020,Arizona,4,187634,4157
8/11/2020,Arizona,4,188780,4205
8/12/2020,Arizona,4,189522,4348
8/13/2020,Arizona,4,190850,4385
8/14/2020,Arizona,4,191810,4426
8/15/2020,Arizona,4,192670,4497
8/16/2020,Arizona,4,193554,4509
8/17/2020,Arizona,4,194027,4509
8/18/2020,Arizona,4,194931,4535
8/19/2020,Arizona,4,195568,4643
8/20/2020,Arizona,4,196305,4688
8/21/2020,Arizona,4,196925,4698
8/22/2020,Arizona,4,197909,4760
8/23/2020,Arizona,4,198117,4775
8/24/2020,Arizona,4,198421,4775
8/25/2020,Arizona,4,199293,4796
8/26/2020,Arizona,4,199495,4899
8/27/2020,Arizona,4,200172,4932
8/28/2020,Arizona,4,200694,4980
8/29/2020,Arizona,4,201317,5010
8/30/2020,Arizona,4,201695,5033
8/31/2020,Arizona,4,201866,5031
9/1/2020,Arizona,4,202375,5048
9/2/2020,Arizona,4,202898,5070
9/3/2020,Arizona,4,203964,5133
9/4/2020,Arizona,4,204686,5174
9/5/2020,Arizona,4,205518,5207
9/6/2020,Arizona,4,205772,5221
9/7/2020,Arizona,4,205971,5219
9/8/2020,Arizona,4,206048,5221
9/9/2020,Arizona,4,206548,5253
9/10/2020,Arizona,4,207002,5275
9/11/2020,Arizona,4,207525,5290
9/12/2020,Arizona,4,208128,5316
9/13/2020,Arizona,4,208514,5322
9/14/2020,Arizona,4,208726,5322
9/15/2020,Arizona,4,209215,5346
9/16/2020,Arizona,4,209911,5376
9/17/2020,Arizona,4,211663,5411
9/18/2020,Arizona,4,213663,5455
9/19/2020,Arizona,4,213551,5471
9/20/2020,Arizona,4,214018,5480
9/21/2020,Arizona,4,214251,5482
9/22/2020,Arizona,4,214846,5501
9/23/2020,Arizona,4,215284,5526
9/24/2020,Arizona,4,215852,5560
9/25/2020,Arizona,4,216367,5588
9/26/2020,Arizona,4,216826,5623
9/27/2020,Arizona,4,217237,5623
9/28/2020,Arizona,4,217513,5624
9/29/2020,Arizona,4,218185,5632
9/30/2020,Arizona,4,218511,5654
10/1/2020,Arizona,4,219214,5674
10/2/2020,Arizona,4,219778,5693
10/3/2020,Arizona,4,220403,5705
10/4/2020,Arizona,4,220757,5706
10/5/2020,Arizona,4,221091,5707
10/6/2020,Arizona,4,221937,5713
10/7/2020,Arizona,4,222558,5733
10/8/2020,Arizona,4,223407,5743
10/9/2020,Arizona,4,224101,5746
10/10/2020,Arizona,4,224985,5759
10/11/2020,Arizona,4,225575,5759
10/12/2020,Arizona,4,226072,5759
10/13/2020,Arizona,4,226749,5767
10/14/2020,Arizona,4,227660,5772
10/15/2020,Arizona,4,228748,5789
10/16/2020,Arizona,4,229508,5806
10/17/2020,Arizona,4,230412,5824
10/18/2020,Arizona,4,231149,5827
10/19/2020,Arizona,4,231933,5830
10/20/2020,Arizona,4,232939,5837
10/21/2020,Arizona,4,233948,5854
10/22/2020,Arizona,4,234914,5859
10/23/2020,Arizona,4,235910,5865
10/24/2020,Arizona,4,236898,5870
10/25/2020,Arizona,4,238200,5874
10/26/2020,Arizona,4,239193,5875
10/27/2020,Arizona,4,240158,5891
10/28/2020,Arizona,4,241259,5906
10/29/2020,Arizona,4,242510,5920
10/30/2020,Arizona,4,244099,5934
10/31/2020,Arizona,4,245962,5979
11/1/2020,Arizona,4,247484,5981
11/2/2020,Arizona,4,248293,5982
11/3/2020,Arizona,4,249841,6022
11/4/2020,Arizona,4,250853,6059
11/5/2020,Arizona,4,252843,6087
11/6/2020,Arizona,4,254961,6111
11/7/2020,Arizona,4,257384,6147
11/8/2020,Arizona,4,259299,6164
11/9/2020,Arizona,4,260646,6164
11/10/2020,Arizona,4,263445,6198
11/11/2020,Arizona,4,265195,6228
11/12/2020,Arizona,4,266644,6240
11/13/2020,Arizona,4,270596,6257
11/14/2020,Arizona,4,273400,6300
11/15/2020,Arizona,4,275523,6302
11/16/2020,Arizona,4,277179,6302
11/17/2020,Arizona,4,281284,6320
11/18/2020,Arizona,4,284554,6365
11/19/2020,Arizona,4,288807,6384
11/20/2020,Arizona,4,292880,6427
11/21/2020,Arizona,4,296997,6459
11/22/2020,Arizona,4,299698,6464
11/23/2020,Arizona,4,303188,6465
11/24/2020,Arizona,4,307943,6515
11/25/2020,Arizona,4,311727,6529
11/26/2020,Arizona,4,314326,6568
11/27/2020,Arizona,4,318695,6588
11/28/2020,Arizona,4,322774,6624
11/29/2020,Arizona,4,325995,6635
11/30/2020,Arizona,4,327046,6640
12/1/2020,Arizona,4,338254,6692
12/2/2020,Arizona,4,342925,6755
12/3/2020,Arizona,4,348134,6834
12/4/2020,Arizona,4,355054,6885
12/5/2020,Arizona,4,361186,6940
12/6/2020,Arizona,4,364276,6950
12/7/2020,Arizona,4,366364,6950
12/8/2020,Arizona,4,379662,6985
12/9/2020,Arizona,4,384241,7081
12/10/2020,Arizona,4,390047,7173
12/11/2020,Arizona,4,398150,7250
12/12/2020,Arizona,4,405656,7340
12/13/2020,Arizona,4,408646,7357
12/14/2020,Arizona,4,420459,7358
12/15/2020,Arizona,4,427121,7428
12/16/2020,Arizona,4,431330,7558
12/17/2020,Arizona,4,438514,7711
12/18/2020,Arizona,4,444038,7819
12/19/2020,Arizona,4,450807,7956
12/20/2020,Arizona,4,453601,7971
12/21/2020,Arizona,4,461345,7972
12/22/2020,Arizona,4,470351,8133
12/23/2020,Arizona,4,475706,8184
12/24/2020,Arizona,4,483502,8301
12/25/2020,Arizona,4,486993,8409
12/26/2020,Arizona,4,493277,8424
12/27/2020,Arizona,4,494489,8427
12/28/2020,Arizona,4,504616,8469
12/29/2020,Arizona,4,510548,8647
12/30/2020,Arizona,4,515366,8726
12/31/2020,Arizona,4,523829,8879
1/1/2021,Arizona,4,530267,9015
1/2/2021,Arizona,4,539162,9061
1/3/2021,Arizona,4,556384,9061
1/4/2021,Arizona,4,561542,9064
1/5/2021,Arizona,4,571676,9354
1/6/2021,Arizona,4,578623,9467
1/7/2021,Arizona,4,588383,9764
1/8/2021,Arizona,4,602146,9970
1/9/2021,Arizona,4,611900,10083
1/10/2021,Arizona,4,618546,10141
1/11/2021,Arizona,4,627771,10147
1/12/2021,Arizona,4,638739,10537
1/13/2021,Arizona,4,643683,10689
1/14/2021,Arizona,4,653546,10876
1/15/2021,Arizona,4,662597,11060
1/16/2021,Arizona,4,670234,11248
1/17/2021,Arizona,4,673882,11266
1/18/2021,Arizona,4,679282,11265
1/19/2021,Arizona,4,686028,11266
1/20/2021,Arizona,4,693706,11564
1/21/2021,Arizona,4,703249,11813
1/22/2021,Arizona,4,710273,12014
1/23/2021,Arizona,4,717593,12170
1/24/2021,Arizona,4,722574,12238
1/25/2021,Arizona,4,728231,12239
1/26/2021,Arizona,4,734613,12489
1/27/2021,Arizona,4,740599,12668
1/28/2021,Arizona,4,745976,12861
1/29/2021,Arizona,4,750787,13047
1/30/2021,Arizona,4,756027,13111
1/31/2021,Arizona,4,758576,13120
2/1/2021,Arizona,4,762458,13124
2/2/2021,Arizona,4,766445,13415
2/3/2021,Arizona,4,769297,13593
2/4/2021,Arizona,4,773636,13792
2/5/2021,Arizona,4,777038,13965
2/6/2021,Arizona,4,780200,14039
2/7/2021,Arizona,4,780872,14051
2/8/2021,Arizona,4,783229,14055
2/9/2021,Arizona,4,788540,14317
2/10/2021,Arizona,4,790271,14507
2/11/2021,Arizona,4,792695,14690
2/12/2021,Arizona,4,794224,14843
2/13/2021,Arizona,4,796094,14957
2/14/2021,Arizona,4,797537,14978
2/15/2021,Arizona,4,798845,14978
2/16/2021,Arizona,4,799944,14981
2/17/2021,Arizona,4,801741,15084
2/18/2021,Arizona,4,803158,15294
2/19/2021,Arizona,4,805037,15439
2/20/2021,Arizona,4,807163,15480
2/21/2021,Arizona,4,808247,15505
2/22/2021,Arizona,4,809899,15502
2/23/2021,Arizona,4,811560,15651
2/24/2021,Arizona,4,812653,15693
2/25/2021,Arizona,4,813898,15821
2/26/2021,Arizona,4,815345,15897
2/27/2021,Arizona,4,816334,15967
2/28/2021,Arizona,4,817232,15980
3/1/2021,Arizona,4,818268,15979
3/2/2021,Arizona,4,819281,16065
3/3/2021,Arizona,4,820561,16089
3/4/2021,Arizona,4,821474,16185
3/5/2021,Arizona,4,823384,16272
3/6/2021,Arizona,4,825119,16323
3/7/2021,Arizona,4,826454,16328
3/8/2021,Arizona,4,827237,16328
3/9/2021,Arizona,4,827800,16326
3/10/2021,Arizona,4,828630,16404
3/11/2021,Arizona,4,830465,16464
3/12/2021,Arizona,4,831832,16519
3/13/2021,Arizona,4,832094,16546
3/14/2021,Arizona,4,832743,16553
3/15/2021,Arizona,4,833391,16553
3/16/2021,Arizona,4,833883,16574
3/17/2021,Arizona,4,834329,16586
3/18/2021,Arizona,4,834607,16645
3/19/2021,Arizona,4,835056,16695
3/20/2021,Arizona,4,835765,16733
3/21/2021,Arizona,4,836253,16745
3/22/2021,Arizona,4,836737,16745
3/23/2021,Arizona,4,837244,16798
3/24/2021,Arizona,4,837849,16842
3/25/2021,Arizona,4,837987,16874
3/26/2021,Arizona,4,838558,16898
3/27/2021,Arizona,4,839334,16913
3/28/2021,Arizona,4,839888,16919
3/29/2021,Arizona,4,840501,16918
3/30/2021,Arizona,4,841078,16941
3/31/2021,Arizona,4,841811,16967
4/1/2021,Arizona,4,842200,16977
4/2/2021,Arizona,4,843132,16989
4/3/2021,Arizona,4,843838,16991
4/4/2021,Arizona,4,844302,16994
4/5/2021,Arizona,4,844921,16990
4/6/2021,Arizona,4,845488,16997
4/7/2021,Arizona,4,846241,17025
4/8/2021,Arizona,4,846917,17055
4/9/2021,Arizona,4,848217,17062
4/10/2021,Arizona,4,849022,17092
4/11/2021,Arizona,4,849561,17086
4/12/2021,Arizona,4,850246,17086
4/13/2021,Arizona,4,850860,17105
4/14/2021,Arizona,4,851276,17109
4/15/2021,Arizona,4,851737,17123
4/16/2021,Arizona,4,852584,17153
4/17/2021,Arizona,4,853050,17151
4/18/2021,Arizona,4,853761,17153
4/19/2021,Arizona,4,854453,17153
4/20/2021,Arizona,4,855155,17193
4/21/2021,Arizona,4,855804,17199
4/22/2021,Arizona,4,856451,17221
4/23/2021,Arizona,4,857347,17238
4/24/2021,Arizona,4,858076,17260
4/25/2021,Arizona,4,858737,17268
4/26/2021,Arizona,4,859487,17268
4/27/2021,Arizona,4,860169,17276
4/28/2021,Arizona,4,860772,17282
4/29/2021,Arizona,4,861653,17305
3/11/2020,Arkansas,5,1,0
3/12/2020,Arkansas,5,6,0
3/13/2020,Arkansas,5,7,0
3/14/2020,Arkansas,5,9,0
3/15/2020,Arkansas,5,16,0
3/16/2020,Arkansas,5,22,0
3/17/2020,Arkansas,5,22,0
3/18/2020,Arkansas,5,33,0
3/19/2020,Arkansas,5,62,0
3/20/2020,Arkansas,5,100,0
3/21/2020,Arkansas,5,118,0
3/22/2020,Arkansas,5,165,0
3/23/2020,Arkansas,5,201,0
3/24/2020,Arkansas,5,231,2
3/25/2020,Arkansas,5,307,2
3/26/2020,Arkansas,5,350,3
3/27/2020,Arkansas,5,385,3
3/28/2020,Arkansas,5,409,5
3/29/2020,Arkansas,5,449,6
3/30/2020,Arkansas,5,508,7
3/31/2020,Arkansas,5,564,8
4/1/2020,Arkansas,5,624,10
4/2/2020,Arkansas,5,683,12
4/3/2020,Arkansas,5,738,12
4/4/2020,Arkansas,5,743,14
4/5/2020,Arkansas,5,853,16
4/6/2020,Arkansas,5,927,16
4/7/2020,Arkansas,5,997,18
4/8/2020,Arkansas,5,1077,18
4/9/2020,Arkansas,5,1146,21
4/10/2020,Arkansas,5,1202,24
4/11/2020,Arkansas,5,1228,25
4/12/2020,Arkansas,5,1280,27
4/13/2020,Arkansas,5,1475,30
4/14/2020,Arkansas,5,1498,32
4/15/2020,Arkansas,5,1599,34
4/16/2020,Arkansas,5,1620,37
4/17/2020,Arkansas,5,1695,37
4/18/2020,Arkansas,5,1777,38
4/19/2020,Arkansas,5,1781,39
4/20/2020,Arkansas,5,1971,42
4/21/2020,Arkansas,5,2262,43
4/22/2020,Arkansas,5,2392,44
4/23/2020,Arkansas,5,2599,45
4/24/2020,Arkansas,5,2810,47
4/25/2020,Arkansas,5,2909,48
4/26/2020,Arkansas,5,3001,50
4/27/2020,Arkansas,5,3069,51
4/28/2020,Arkansas,5,3127,57
4/29/2020,Arkansas,5,3207,59
4/30/2020,Arkansas,5,3281,61
5/1/2020,Arkansas,5,3310,64
5/2/2020,Arkansas,5,3372,72
5/3/2020,Arkansas,5,3431,76
5/4/2020,Arkansas,5,3469,80
5/5/2020,Arkansas,5,3525,83
5/6/2020,Arkansas,5,3611,87
5/7/2020,Arkansas,5,3694,88
5/8/2020,Arkansas,5,3747,88
5/9/2020,Arkansas,5,3747,88
5/10/2020,Arkansas,5,4012,91
5/11/2020,Arkansas,5,4043,94
5/12/2020,Arkansas,5,4164,95
5/13/2020,Arkansas,5,4236,97
5/14/2020,Arkansas,5,4366,98
5/15/2020,Arkansas,5,4463,98
5/16/2020,Arkansas,5,4578,98
5/17/2020,Arkansas,5,4759,98
5/18/2020,Arkansas,5,4813,100
5/19/2020,Arkansas,5,4923,102
5/20/2020,Arkansas,5,5003,107
5/21/2020,Arkansas,5,5458,110
5/22/2020,Arkansas,5,5612,113
5/23/2020,Arkansas,5,5775,115
5/24/2020,Arkansas,5,5922,116
5/25/2020,Arkansas,5,6029,117
5/26/2020,Arkansas,5,6180,119
5/27/2020,Arkansas,5,6277,120
5/28/2020,Arkansas,5,6538,125
5/29/2020,Arkansas,5,6777,132
5/30/2020,Arkansas,5,7013,133
5/31/2020,Arkansas,5,7253,133
6/1/2020,Arkansas,5,7443,133
6/2/2020,Arkansas,5,7818,136
6/3/2020,Arkansas,5,8067,142
6/4/2020,Arkansas,5,8425,151
6/5/2020,Arkansas,5,8651,152
6/6/2020,Arkansas,5,9101,154
6/7/2020,Arkansas,5,9426,154
6/8/2020,Arkansas,5,9740,155
6/9/2020,Arkansas,5,10080,161
6/10/2020,Arkansas,5,10368,165
6/11/2020,Arkansas,5,10816,171
6/12/2020,Arkansas,5,11547,176
6/13/2020,Arkansas,5,12095,177
6/14/2020,Arkansas,5,12501,179
6/15/2020,Arkansas,5,12917,182
6/16/2020,Arkansas,5,13191,188
6/17/2020,Arkansas,5,13606,197
6/18/2020,Arkansas,5,13928,208
6/19/2020,Arkansas,5,14631,214
6/20/2020,Arkansas,5,15142,224
6/21/2020,Arkansas,5,15561,225
6/22/2020,Arkansas,5,16083,227
6/23/2020,Arkansas,5,16678,237
6/24/2020,Arkansas,5,17375,240
6/25/2020,Arkansas,5,18062,240
6/26/2020,Arkansas,5,18740,249
6/27/2020,Arkansas,5,19310,259
6/28/2020,Arkansas,5,19818,264
6/29/2020,Arkansas,5,20257,265
6/30/2020,Arkansas,5,20777,270
7/1/2020,Arkansas,5,21197,277
7/2/2020,Arkansas,5,22075,279
7/3/2020,Arkansas,5,22622,281
7/4/2020,Arkansas,5,23209,286
7/5/2020,Arkansas,5,23814,287
7/6/2020,Arkansas,5,24253,292
7/7/2020,Arkansas,5,24512,301
7/8/2020,Arkansas,5,25246,305
7/9/2020,Arkansas,5,26052,309
7/10/2020,Arkansas,5,26803,313
7/11/2020,Arkansas,5,27864,319
7/12/2020,Arkansas,5,28367,321
7/13/2020,Arkansas,5,28939,323
7/14/2020,Arkansas,5,29733,331
7/15/2020,Arkansas,5,30297,335
7/16/2020,Arkansas,5,31114,341
7/17/2020,Arkansas,5,31762,353
7/18/2020,Arkansas,5,32533,357
7/19/2020,Arkansas,5,33228,357
7/20/2020,Arkansas,5,33927,363
7/21/2020,Arkansas,5,34655,374
7/22/2020,Arkansas,5,35246,380
7/23/2020,Arkansas,5,36259,386
7/24/2020,Arkansas,5,37249,394
7/25/2020,Arkansas,5,37981,399
7/26/2020,Arkansas,5,38623,401
7/27/2020,Arkansas,5,39447,408
7/28/2020,Arkansas,5,40181,428
7/29/2020,Arkansas,5,40968,434
